pk_clientes;pk_localidade;pk_tempo;Valor de Venda;Quantidade
a2f8537451e6f6d71147a5cc2028bd433cd183a8fecd32a446e1086bf7f072a7;664ed31093fd8992ebd4463c7e535a9cf3af91942e9bfa35f97682a9c43b2841;552ccdd87909f2c24976cc0c0aa10af949f60b87860877956054a09e0ff92a85;15030,79;50
bb93f60f6a4fc3cb5aecb298e70e56fb0fec9052a910fba0e645cabb7006104e;9f8fa06ec2f833c05fef6b40aab75cbe384bf9b2694663a2a177276c9a7ffcba;7fed0560a03e7050cce1666ae5fbff2d7e8a12d2606653b9376bf9371b8d0458;39577,5;540
e0b94ff3fec3c0c5d5e25ccb06ec21f51899e859b65deddac98aadec7a6f7811;b00863d14ba1e63bd730751d215b8f583867a7e871734b4551954123a14573b6;d72c616a6092487aef1edf8247146473887a18cc9ae08272e7b9d8051711e8a5;4328,56;9
20fc5e93b3c8e0ddf2166466cc58737c24245dc517486a9c96047e8e84b4f671;9277877e0dd2f9b6e992fe16e63a191d15a757e4b87668203ae687a34bd0c504;01533d230c4f1d76a09a65ae82fa46b556d64fbe73565b6999c804fb0046b969;43374,41;167
1819bd25facd75f43937447b57e3a4fa92ec69f969eb2119daff4e91a6e2d0ad;a7355f2dcebdd3aa990405784566c398cfd54fd146531d276eab0ddb4a4368a5;e88c789d29a1ca6279ea987b35c2b74907bf76eb2d3fcaf998078c6907f5e1fe;7567,3;12
8ceaa691869b352467393d23d8652175302170eedfbcd5d884f91a168a8b52ae;b457f9f8444bfe4e3d2328e15295e31963d441c83cce3c2c7db556a0a4bb4ec9;97051cec427d216b871d26eb6c4d067f532f0caab62f100842617e26f706b1b5;1037,98;2
8ceaa691869b352467393d23d8652175302170eedfbcd5d884f91a168a8b52ae;b457f9f8444bfe4e3d2328e15295e31963d441c83cce3c2c7db556a0a4bb4ec9;bed298375bed16229787782202ea405623c811e00a30f5dbf18e3f5521085f28;285,4;1
8ceaa691869b352467393d23d8652175302170eedfbcd5d884f91a168a8b52ae;b457f9f8444bfe4e3d2328e15295e31963d441c83cce3c2c7db556a0a4bb4ec9;b7b634381c5f2717e71cb3f728f8ce74b9ab90213e4bca8d5f6ab65a9132058c;1867,6;4
fa9884b2a3fd43ee6abda2ad9fa8f1fc1f2ed8e2cdbe4624a78165d9cf91aa06;5006af552f42b9a006e7024ef10a9a21a041bf76b63ab829f289844ca9faa6fd;88384bf7627206f5563dff48185d2087eae06a507281bf6b6b2ee9a7df818054;3403,11;20
667a693cd447d765ffd1affbbf55c63bb668505cf9490888f64b99cce1bb2267;1b8996f2207051f75cf9a417ecdae34cb89da3bcd8bad2fb6be861ea1f492c13;8d476b9753d1b780c0c2c032cff2fa7c47b968e5776a157f2c4ca78ca6087cb3;6739,79;37
5d030efee1363c4e1060700555b545c0d32c6fcafde13d655e5fbbb7ec8aa778;199f52be9674702eab27b03aa3a9e89ecde7a3ed3eb48906e3a343d32c59a575;82f65532abfe0ae1405f15faa031bd97325d99771e725e561fe7c6651844c0b2;22953,39;648
81819d33025e1130db129dfeba6034c141bcf44cfff3fea874527b01d851e93a;d7d146fc62cad38a50ae2ee97b645889aabe8a14c66f995f87e3382d6e5a2056;3164661bcd01f7466398706839d485e2c2ae90a8fc2487f31c4dcc353779e1f2;3544,7;52
20d5003616983698a0fc4b0075d6d316446f46cc0429cf699d31a3ffbfcb915f;929d7f8c367a4ec799785c2d11fa3ec3a6af3df621239f21bf91bbdc9ffd4166;e68cbd805a04d2ededf46ca4cf38096030053da3b5491d497c49d054733de4e7;551,93;2
729c3dba5a413b06c12d41e2289cc50abdb6eaece62310950f7aa816cb27cb77;e8b41a7656f9362d76106f9fb737ba81edee8fa6c064d04f9b14395c1c7d8284;0813dc59722f28067a556b4b41b5ddc2387f23da9be1b6e999eb9eb0d797f8eb;5376,14;17
cd93e830261e8cc4386921ca02d98310a735cd4355cd495feb062d197719b373;3fdbe805e22d971e31bcedf786532ce901e8dcf541b36dd9ca39bda8831d907b;6c96a34e93624f4f7009efaa61403b53277d3ed60f4db1fa2d0f3f6d974e58af;261,05;1
90e4fe77e031c358e320458dd37e791d1d94b35e4a3fa863e5e6404c77acb58b;864427312741bb0b64c14b707faf28cefb42651813693f0e14a063d045730866;43e6b341e4b4e6d33ac8bb9231190c06888fcab7747769d1c2519868505d8453;1385,75;2
2d38cb65a1ea3a30376776d3073b846fba291a2206e7b90f4cfd2e8bc8bd2f74;cef5d83a0d51d5b63e9552baa61bac10beffe445a360a839bc95fff344799bb4;aff052269ca2882a1e44d33e4d466f174f46add7f5ba5d7b94525d674838e766;613,05;2
3b1e4df3925eaa399560b66a86846e7119ef7838bc7d4b1abaa66e508a8629a0;7975b86df26405e55bbb3c7b7258dbfabe985e8049ca7cbb4e65ec524e726901;8d476b9753d1b780c0c2c032cff2fa7c47b968e5776a157f2c4ca78ca6087cb3;1265,75;8
3b1e4df3925eaa399560b66a86846e7119ef7838bc7d4b1abaa66e508a8629a0;7975b86df26405e55bbb3c7b7258dbfabe985e8049ca7cbb4e65ec524e726901;f218397628a5cdd8c44cb7ad44183a46eb85b07581a4385b4e98eb78dc094178;342,0;1
caaa1601ad86664b31cce78a0c1c536eaf196c8e1bbcb2cbca06ad0c142759fd;edcb0d9780ac4d8ee2b8e9c083ec5395bfbdb06e05134165f6e36ef0722c105a;9a433b64991f4a133ff60fceed4677572812f613df5cacd34ad9d307d3b88214;22412,43;1648
a92f7900e50dec61f69d437d8c20eeed2d45688465d3cc88d8ec7e0df4d3e7f1;47eb70f619dcd33270855e4d522d2b43ed27b7358bbca6d69eecfcccc62893c6;0b430620e494bfc093f0c44f1d8bdbfaa0d8cc90e715fefba3f42255ee1e5924;1589,35;5
141d3ccfe05ed7cf60aec3fe8c4997b86cadfd3512ed93a8e0d8b5043b071545;9e063ce12b68c9d20c46584a2cc2035cd8f8bebc1e42baa417a9280fbed7d970;db7deb10c95848f735047f99c787db8acd8009503ee07995279e90b975630b92;266,47;1
b2de3d05bed9aafdf973fca316bc9ad3f51f210d38841145b96cb297fc33c645;d83b319ca37d0a03242f2d8c6be03280df21f0d8022479cc0eed2b621d141bbb;0ee330f04f2c196a2ad4d4fb5b3dd71d44f32873880af458d22cd29e37df0295;3854,03;87
2440f8658758dca0fb5abb8db77c4c7be95f401d1028d90fd476205260f60fc4;cb7795f9418f83bf0dc348e12f48057db770f202b52501d500ee86a5a6f991f8;686310b2e4ed45c0dc79bb6016769e0fd14379c90421eb14a98d29138b5e2d40;4576,63;12
314da9c928fb0230c54e6ec8ad2f524da842025e66b9767603f5ec2442e0805c;7f2a0947900c6c5265ec4d9d79187bf9778f14325d0d3c7cc91b08fbafc9875d;aa014e5dcda2d8ad8fc8f5a85362085feef72addf411c3a910df07f157bd1869;4194,05;77
ef557d8fc3aeec3d757dc71925a644afc289dc07677a33a659c1d679fb3ec1a4;3eaf926f03252ffa69b58646a1b8da5b45ab652021401e80b8c1e04119a4b940;0bf1ee5e87c6cdfd13e27ac4853deee38423c3b79c5beab2b042641bb001910e;4400,47;29
7c708aa32c3dff89ac40863c302675726dd50f5571a2e97a812f804c0a91b5c1;0fb5240536dd21f45d5a6bf72e96edeb2578835467095bc1c44ae09fa8864529;46a70e07251ae01c9881f339dbded9c25c58f5d110c39f412edf0957b2665eb0;6842,59;15
1d6a38c95692f2d4696a5ea37e5916efbfc9a8e67a4b218cba10d5ac3163b0b4;d994c0447ebe672b088731a969e1f51cd53c24526da73368909d702e13652f11;41cb610bca19b0c9ee809cfbc42691117ff65ce8857efbe7df3811d072816a9b;840,42;2
5f03990d355b88d03a367b19df2528668d74f7f95721e4f2bf49b2349e497eb6;d2f551ff45dd876a4b4e9d306573254372a86906feb35141f5a8735564e799a7;ab319fba40cdb9764dc85adb4f3b200a23b46c7cf0c9ecf510969fc33ca09e0f;571,9;8
6151f5615b55fff035a0ef0dc38c6ce53c1091312c04eef8617e99f9a210bec9;a2b5670cac86ac9490296bdfd004ab822a8b3b73e0641a3def5827f522dbc9c2;03f9a2744cbd1d9db329856f71aa5cd48f7f0b118466595da6c28118d59f14d5;8271,54;50
0c6bedc7f4222c3bcdb7b5b5b190e0dbe39154e3ee5ad5a8a8f2565e51e2adef;9cad32a85435ae9f1f7db318b7abdc03231a5f325a5e64080bf37493f78af8a5;94e1ea3e9a797250c2e2066d1b769233532c2b2ab3238a7fdbf73a2407b0d4dd;3726,29;10
9f7b99f99e1b9f61b9733b098426c006cd9128f339fbbdc738dc4ebc1e9ff57b;a9a70ae1252d8a8cdd3e3bdebacf8c0cbba9ca46db7eb3eb6abaca8dd31ada95;1ff4445c431371539bdc5df45b04b245cee4228fe535eeb7b5c0e0ab9ba6986c;7162,64;150
60a86fa4fa8f06650a7ad0aa2d4160e929ffe91a1859d455f63adbda84ae0361;8a7587208c156cf0d74f4b976857e09661c5d6add867ca4eb88405e2848330cf;9809f809364bd73cec662acca4b61248b852e8729d14ef466fc3148e2e7ac1fa;347,47;1
bdf896bf1b7ce7475b5f35c15a070c9550321c2f61217109e522fe703c474ecf;2b209296777cf231663eb77271b0d0feb25482f5cd542df47106fd5839f92aed;5866b76e63e345f60720aa4d52a22296663327bda3daf403b5bfe2ba4783b38b;215,17;2
b6e72571f6e6cbf98c1d6f757f6a5c4da412ea0effa138d990bae56cb2f3557c;df303fe5be506f2c17d6af2f5b80933bd7dbe09b9355ae28476f1725c505c89b;ca256856a94b87f25c3c944f80d7cae73a1cde2b8c2497334106368a27697797;3836,57;17
b6e72571f6e6cbf98c1d6f757f6a5c4da412ea0effa138d990bae56cb2f3557c;df303fe5be506f2c17d6af2f5b80933bd7dbe09b9355ae28476f1725c505c89b;2205fa8f103365c09a068e7b5c174a5e21c8625a720ad6e979f916e7cdedaff4;250,27;1
4dffdae6944792edcea476d609f22ad6b253803a1e1e060260306d9863c4cded;0e48f7228bdb184f87a00c7932687811e6a3326be2d4112ec3091c119ff77a45;ef45501f76c8ac97a921391d8b8d7fa86761afb73e3218c64071be16c2e07373;954,89;10
9cc5af2243cee26c21ce28f16f216d0aa79ea314d714afb692bdbf443b4b0d89;13688c933869b9f62b1b689fb864b0f837cfde293e6f134e25459726ff61132b;20e735c005613bb3418a8504d2a6250de8cdbb2665928d523285158e6257e770;21350,11;105
fada449389eaf792818dfc64e364a3dd612fc4022e704f9337b6053ff49a4e66;a9e752121512afa2321fba66782a6a76fd8c1d6ff24afd61b94878c986140fd2;e4e99bd673a737296cb7a0c5c472e3cf3740989caa70d1727158846556ffa497;9946,0;25
fada449389eaf792818dfc64e364a3dd612fc4022e704f9337b6053ff49a4e66;a9e752121512afa2321fba66782a6a76fd8c1d6ff24afd61b94878c986140fd2;abdd53dceb90a49039eb720603de47705985183c37016380fe754a54e4f94997;22365,42;138
0c949796b8c190656503d20702796ae3d76c40db455e432642d14ef3fbc9c5a8;cd9b26a2a3c9ee158aaa0e268f66ddc1976fc2c56f720ed41f5d13a720353d75;b49ec9c179508f542df913a8e5e5f9ad8a7cdc49e2b04ce9d30e236d0398ac52;243,14;1
02ceef97dae63c8b7db1c177765711954ce3396120390acd2167e3c1f12a7d99;433988c33cf3f73fbc785f04bac9f0ab611e8bed04a9602049797d3b58c8ba89;22d82ede01b3042cd2ccdfc4a805108116dd1d93c7c32c8a6201995a3e12defb;388,55;1
d7d50344a6a38ac2076288e35490c7377c89251aa4531989d603f58ea1f066b3;2c074cd8a2370efb2c1426bc886e6d1e408f3cde17e273c70d4076dfcd65ff46;e98588d282ab326c9e4e0a8b905b1865ffabe1652b384b05781ddc5a7fd1164e;2240,09;12
28fa8d73e1fefdc3112944d9382c3528e1c3e7eecdb559e095e98716f92aa3ac;e375c04e9580c9d0facf2b280a364d8290115c8d9e5d8ec78cd469f849e5b9a3;bafb4ff3704f100738aa7c9ffdad5ff1ba36c44c936900bf636a72945f0fb5d2;267,57;2
3ee5bf47a7fb84f714756d452243d991e51d79eeea2eb57a8b61d528fd7cb782;4b6fcdb9729057449d218f7bf75de94c7c9c219109b1cfa58cb0461dacddac5c;81a38c6d77aaec75b506dec5ce4d908779334c0509ae9f8e31c315cbf33dc3de;3388,65;49
661ff684fabec278c50fd0c58421996b4f21ae2fd319e02c60571308c09452b7;523d4e018275f0535a915c4c285bef92b859c734fa88b986917adf4e9be16645;3baa33f5b9c5de5814b571a8e771e032f125cecbcb1cbc44b97d37e79937fb4e;20570,83;73
661ff684fabec278c50fd0c58421996b4f21ae2fd319e02c60571308c09452b7;523d4e018275f0535a915c4c285bef92b859c734fa88b986917adf4e9be16645;00dde2f4eadf42468d28986f50b086c4a8d697ce9c749244f50cb76e27171758;1043,01;4
0801678cde50d51b04c021d9f591dd719f0707b0d0c2010cf050c01861c0ce4d;e1b3d2ac27255378e5ef74962605b874623b29fc341ae77aaf35ad55538cb005;2d40ad055b15461df94d7ac193740f269c859afe7715127aa9fa6553c2f7df77;735,09;7
66c2312d13f8655ee4c4ea220bd308b10e2ba8aa1102e87e395620243713f39d;90c9dce07864690e9cd586ea72d9bdc33c12afe47254c5b586f0ae9e9eefd83c;d889141ebbcb980e229018655ebf415293d92014c3ee6bf4d6f8a20e7c07f77b;106758,72;700
5f7b2078d02c3a95d5f568c2859c390cc585fe2104466ebd3f91d525eab1183b;ae66b8db3ddad11109ffbda4cd2e86a2280bb33b1906181d2c0459b58bc3cc28;fd554b0cfea8c4c6f46251e599500c0759a5db9e0cec3380ef4a453ca31645e7;3788,63;17
5f7b2078d02c3a95d5f568c2859c390cc585fe2104466ebd3f91d525eab1183b;ae66b8db3ddad11109ffbda4cd2e86a2280bb33b1906181d2c0459b58bc3cc28;3d12b23aaf7e26261f947162c9424ed90e3c73330252d3c647f13dc08f5916e0;22688,45;804
883697045ed44a428968a2ac233092c94185176ca27438f19892917c6456e011;8fb51fbe36b1faa16579d4cf65f57dca439c77d2bb3701a0dbd379fda7dbe22b;6cbbf08e81bec897875bd078aa5b10a5ba5b3c75a8b2c9a5c1c5fb270da7ce06;1041,16;2
c838bc00085a162b97b1e6d5bd2e0620727befec4a6ab3116c204e863b0cfa20;349bd813a9f5a524a470be0e4b1d7757dd176524d02593e0154b38e732c4517b;524d8f21669101d4a337e6255d450a409bbb602c15d5844af91396cab876a0f9;345,0;1
faba839ea7bfda157f4ebcd033d79820c0067752679e0f92faf0e6cb96d2b634;7b75d03fd1686543c28d89dd7bc6984803bf72b5c645530cd4c73a19745da096;d00772525afa7762e01cda7d796fa5688c51b041c755159e2fbfc8893a566f36;215,58;1
51aae39670f27855d5581783067747ce73246aa3ac5f2085f9493902be787b58;c77d427b4abd36e1994e1494d829e295abe6336a1be95bb15d0a45f0a788d2ef;0cf8149e43d2d3a9168af49654661309c0d4dce6b7d38e9ced5377fd37e40ec0;282,76;1
53d77a4a07d0e82a4f4b5ee3e2a39895bc55733e68554bfe112fa74b382dd50b;f929fb7fb97f163b98ab567e60ea09de7329490d12e4c56c8005887ab9d45627;8e73d05bd2aa1f892507034a73b05c7c5b6234114b2f530a715d76b9addee241;1041,05;6
d163bdf9de66a22f74b97fd7529447d885e6d0d7404dead4e7baf2f1af1dde3a;b1ed5ffcc035b89e3488f355c1c29e03f0f7bbc8557566447b4875e13e3c1fd7;cdfd7199a10086017c72159c8b9c2f88d3acb055cb16dcfe7e959de96ef1a623;250,97;1
bbb9f789d93b81c6ddc9523af4e90f6ca04a4ba52b4fad3be69685bc172498f1;41e1d4d05c63c2221d1586674844a78953ecfde3d7db42d4aedfd6e02adfce4b;3ff5773a40208f5f4fa35f5c8dabe32e762aaf5a399cb534e6ef53582ace98e7;4098,35;32
bbb9f789d93b81c6ddc9523af4e90f6ca04a4ba52b4fad3be69685bc172498f1;41e1d4d05c63c2221d1586674844a78953ecfde3d7db42d4aedfd6e02adfce4b;3164661bcd01f7466398706839d485e2c2ae90a8fc2487f31c4dcc353779e1f2;482,32;1
5e08094377792f38d9851d7d85f688cd8bb9d9d226c82d33041f2b0241097523;f8d06852efda989795f54b9a4e4e58ed1216dae47a782ee0711f24e07e633016;3df0de926b4edf13b3d9f0dbff86ac4952e70b9e0c30d90f1bdf7354af25c402;939,52;8
b962b1466562370b74ea416327d4dc7bfb5ee7d7379d46242e960b5fbe646d2a;05a5fa5edfe8380b13951316882899528d95239c5a479d111b92af6267ed9031;20e735c005613bb3418a8504d2a6250de8cdbb2665928d523285158e6257e770;292744,29;1353
aa6ca91a32344c0818047c1a69f394670856e4fede6401692e65d7432dc6d041;8d730944feaa3b3c6384b91b61d770e8110aed319197da0ed773695c7e32b773;2cef4af557bbc044e0ab44e17ddf564fa7ae26bd6e9ee0e576bc66a91a345aba;420,11;1
a495f77eb4f3a17c7f46ad56ea0673baa2d757c4e03f8569135434a3ef711989;3b17f9e1649c4acc2fde4446995f2542399f328e003b134afe80b94583aacc7f;3ff6605e97e02b060c3745e61bd0739c8907faf391c757024de23d18e76e7829;11067,4;60
f117f6fe679c341c5d1e4560ff212b7cebb6eebc3e5393240a01aba242e4a384;1f75ec72479cf706074d63cff5cdf1eb71ad4ab34efd616559eda698a69991d9;66943df7c049cc2765472ed4a23d21726675a41eafdb1dc2cbfc69edd9ee0056;804,29;7
f117f6fe679c341c5d1e4560ff212b7cebb6eebc3e5393240a01aba242e4a384;1f75ec72479cf706074d63cff5cdf1eb71ad4ab34efd616559eda698a69991d9;aa266f4442b4cb2249aa581890bef725e852c35ab7139609190f24ee202a3a87;307,02;1
f117f6fe679c341c5d1e4560ff212b7cebb6eebc3e5393240a01aba242e4a384;1f75ec72479cf706074d63cff5cdf1eb71ad4ab34efd616559eda698a69991d9;752ad5963303fc76c485d621fd431391464267e89892a49e9a6c911e1c78903f;764,21;1
0ba9a59786c2d3218faea5b35cc3c447d3ad99244ec6b26f0c719ac66a7d38d9;8a7587208c156cf0d74f4b976857e09661c5d6add867ca4eb88405e2848330cf;7828f70bf761506c1873dc6f4ddf4c6c27553c63a295cb0598119ab85c7d4112;5558,26;26
78ea14352df6677a32c01d8730f6ae723f328d554e881ea5fb2361666c931b05;989661104f1baa1c691c4008aa18b46f1c87a7e66114ff37b8ddf1c743bcbeaa;ef45501f76c8ac97a921391d8b8d7fa86761afb73e3218c64071be16c2e07373;799,12;23
b521152cf6c5098e04711218f146ed3fe81267aad4f5ec6c0af97e74d5fb36ab;dc95706a9b731536a01eb9185864934b31bb5ad818d4138b7ad9b8a4ffbd1bb3;f45671a13e96b2d8239373616b77ca76b71c734fbaedd01b9d40a166825bea09;319,32;1
8bd8f0c6162d129adad59b807d3565504b8cae3a306d46031e5ff9d3cac4898a;3e1d96a101b31ef350dd57cb0acdcabc2b3f8c00c20b0f98b4b41f306f107df4;dccdb819cd7423fd1fb53f68e202afc4e60c030e830496e9be0822c9c13ec152;532,02;6
8bd8f0c6162d129adad59b807d3565504b8cae3a306d46031e5ff9d3cac4898a;3e1d96a101b31ef350dd57cb0acdcabc2b3f8c00c20b0f98b4b41f306f107df4;ff4c1a41794d66427d03b52147d1a130409275bec911fff27b17eeea261269bb;2491,21;14
17a7ac0edba38b7cc79c69bb8e955c4af2efd0658a6276d0cb70ff34162d5477;b6299fe2cf0eb5df4c6ea37ec016de125488b35ad8eb904969e834b32ff84245;14db2dfcafa21e8e6b133835ca2ef9727415162cf771ce2ad1be4f5aa4b93d28;7037,6;8
bb93f60f6a4fc3cb5aecb298e70e56fb0fec9052a910fba0e645cabb7006104e;9f8fa06ec2f833c05fef6b40aab75cbe384bf9b2694663a2a177276c9a7ffcba;3fe862a424c0ab3fd96f54b4602e44c794c87f334e227799a3ef98d27668c297;9607,5;180
3e3db0cf3d7bf359159653410e51e983dcafb1150e70c0c71c7c7091e9657387;65d418df97db95243a6811c8d43d163a009ac10b5e2f15710b858771706025f1;2df213ca9b3e7ac28fcfb99fcfc170c01ee14466af717fe24cb607c3d7c83a04;3054,88;67
60d9460de06b0432e3e4066eea0808bf164421107f59201b01a8aa3e99f75608;6d9b07b174a52ef7cbbc7ef300438943a97c775df1fd516a5d34d0cf47fba13a;d504c6b670960743d0d4b3af862fadb533179f23079a576f765e41a98044a341;344,86;1
8ceaa691869b352467393d23d8652175302170eedfbcd5d884f91a168a8b52ae;b457f9f8444bfe4e3d2328e15295e31963d441c83cce3c2c7db556a0a4bb4ec9;0ee330f04f2c196a2ad4d4fb5b3dd71d44f32873880af458d22cd29e37df0295;1037,98;2
8ceaa691869b352467393d23d8652175302170eedfbcd5d884f91a168a8b52ae;b457f9f8444bfe4e3d2328e15295e31963d441c83cce3c2c7db556a0a4bb4ec9;7cadb718da4cebb49a7f04bf174a4a7f9e898cf60d80b8a16dacbc728298ba4a;2135,49;6
371fb5a9286c8025e9e4ef8c1b738a33af0d8f95e55f4e17531cbbbe4096e8ca;d4dc972f445e8ddc2ba89d1ce791d5d636f3cc25f48ee4711acc8a242752a18e;882c813e07fdf813f75b16eb27f3ffab42415793665fa4201fa435d229962945;759,37;4
4f37156bb57a8f149029cc79688722fc90514b68098e74731b4324c3200214a4;83ef48bf7d74c1453c410c295f1b825df53beab421a1512d9c47cd772d15fa66;5866b76e63e345f60720aa4d52a22296663327bda3daf403b5bfe2ba4783b38b;6061,83;27
e2a6fc1fe5754c668134a98c1ada7a95ce3c8cd612ccbf3ed3fc8411376be1d2;c9c87c55b01d20448402ff58fd36bbc3ef9f21b47ffce1e20757642370583c7e;819abf674bd7e1273622560e6e4f85acee4b89711c2ebc7e20a1fead2104bfae;11251,03;88
729c3dba5a413b06c12d41e2289cc50abdb6eaece62310950f7aa816cb27cb77;e8b41a7656f9362d76106f9fb737ba81edee8fa6c064d04f9b14395c1c7d8284;f3772f90cafc4f935195c3507ce31c3ed0a92977c6cc498ef8bde3e74eb23b04;232,47;30
f35acbf256b1dc03cdf16a36eab2a097c094cd93a86307ae5dad53ebb4a414b1;6f1c17c784bd74f7260fa37e2364773bb159c2d8dc0caf6ea3b1d36d4e4dbce2;7789734fac0d6ce4b619d70fecf9a46b5cacb7a2caec7873168d00439b403faa;1255,57;28
cd93e830261e8cc4386921ca02d98310a735cd4355cd495feb062d197719b373;3fdbe805e22d971e31bcedf786532ce901e8dcf541b36dd9ca39bda8831d907b;54375634ce8ae94ca2b1613711a04a75df140b8705d94fa8a9b7917d6956e597;253,1;2
cd93e830261e8cc4386921ca02d98310a735cd4355cd495feb062d197719b373;3fdbe805e22d971e31bcedf786532ce901e8dcf541b36dd9ca39bda8831d907b;af3e60e10ac8a243f4c6263e3b84525093685fc99143ee1919d9518c85514bf9;401,02;4
8d86079750a9769265ca95e1434bb09f5c52131b1692c1e2c517f5518c021a65;b49fe069293dffae0c383a7d9863832ce14ca11b403d8a8342e969257ba25708;2168fccde051af43b3e2a1bf2d6cf58192a3cc3be05beb7913aae39bbf547085;20025,55;125
90e4fe77e031c358e320458dd37e791d1d94b35e4a3fa863e5e6404c77acb58b;864427312741bb0b64c14b707faf28cefb42651813693f0e14a063d045730866;c66b218a5bac88d89d8964a02450597dcf0e72daf7e92b7d37aaf90af21d9d61;3613,68;11
3b1e4df3925eaa399560b66a86846e7119ef7838bc7d4b1abaa66e508a8629a0;7975b86df26405e55bbb3c7b7258dbfabe985e8049ca7cbb4e65ec524e726901;7dc0170b4a93573480bc6d9761933db22fc95123bc3ac116fb0942bb30dc0d16;654,04;6
5c74ed4ee4cd0215a8cc455852d9f716827814d896fbdb791776a575a0e4b5f4;f102517316ea7e10ff42654c16b10cc08519e84de6e18ac51c5598d25e9663e2;e2998da2cccff0699c1ee71cd7869e1cb7dc27b02a9a6c91f46455f7ff6050fc;4020,75;7
e3d0fc2b8346ce17bee551ee783ade35663da2f18c865391ffc5b48d8c58d703;f4f9d80b1892cdd8def40c248176b83db01ec59441f3a34814ab1563e10cef6d;7c8c95343bc4a9bfe16bf19165ba48ba340d744a14d16e5ca5eeb439058a2aa5;66211,38;133
e3d0fc2b8346ce17bee551ee783ade35663da2f18c865391ffc5b48d8c58d703;f4f9d80b1892cdd8def40c248176b83db01ec59441f3a34814ab1563e10cef6d;110acb4ccf1598bb97573312e02cbb2ff387bc54458cd3663a129679f24ec7c2;5559,67;105
c1707d8de57640db806354109021a6238dc3a2bccaf82cae74671a3f6061fda7;11e1a98ee1acadc5b4ce81945ad025dd826870023c47e46dbdfaaf6226499c07;e68cbd805a04d2ededf46ca4cf38096030053da3b5491d497c49d054733de4e7;640,03;3
39b72253ea1a79f1585401a82742eb37148234d0859ceecdc1af85e6c88d72d0;ed6d30c3aa7ec4d06514c69c3b019cf8e02ea3297a499cc20d1ef3b7c4b5d8a6;4202d278471c91abc4d70a52d368c74d32c0129afebd940dc24003fbebeb6884;7068,0;150
02ceef97dae63c8b7db1c177765711954ce3396120390acd2167e3c1f12a7d99;3e0dbeeb1c4aff184813072736ace98f4588063f92aaadf006e53588b35ed1fe;55af1766d0d6d1c06817ab7c579424a0e2de2bd89dfb0ac32ed2b2eaae62488a;682,53;1
efdcf321d9db593eeddcc7fc3135d8e5773fba1deecd461979585793c452048c;d034b6fb3b78cbb585ce5a4a3f85410eed259e65e07cb06cd9cb098d3aba44ab;14db2dfcafa21e8e6b133835ca2ef9727415162cf771ce2ad1be4f5aa4b93d28;6484,75;9
00e9bd2d637b116315bb0e7ab7baf9cbd7e1d5d2162759bc3fb44cc75d6594d6;88171c488e03c599bba3702c4b258d602c2cf4112f96055369d146d3a55c5e9f;d0d5c365be7425d72428f61cb35cd4c6cb02253f5cef0d807e8fc6d8f816283b;321,92;2
00e9bd2d637b116315bb0e7ab7baf9cbd7e1d5d2162759bc3fb44cc75d6594d6;88171c488e03c599bba3702c4b258d602c2cf4112f96055369d146d3a55c5e9f;f17c3af3c15782f76e51b56041be239a368b34b3d522770d56e8647fe5c55bf5;11297,81;20
7c708aa32c3dff89ac40863c302675726dd50f5571a2e97a812f804c0a91b5c1;0fb5240536dd21f45d5a6bf72e96edeb2578835467095bc1c44ae09fa8864529;5f8d8e537b67a265b1136572ddf8e7568c8e48d124fe91980b5f40d57bda757c;120765,66;595
4f6c7f4a1da4106f064ed5e20e9b04a3f1bac4740bda2bf914a4cd2f14f40319;78cffff9d941e108ce4ae6d31129911e0157db33b403b2856101007652704968;e37ee4f7a2827b507a4d204d1948777cbb1871c25e6f84d86fe403d26cb8b6e0;25054,56;2421
e00a477a2b2282fbb749edc80f0ea41e123c58152287fe292f7314fc2bd062d3;f041548775a25143c1ffa8991a9f3795c303c0717685fe3d17432445d1ffa511;e31a64ccd131682d63110499dc6cb4dbb6698dcd174c41024208ceb9bc380cc8;1522,6;2
422c0977de262b3118948f9b23ebf0f909bd63e94e188e5e269f20ebc749d2f2;05756b32b291dbab3d49ebd9b93d564de241197fb38515fcb9e41a32e3dd7dd0;6f0ec73d758ae837c05c8d84d65dcf0a5ee3511e0f74ea613fe931e7def38d4d;618,2;6
2ebf999cb22e1cd2d22c35a6a0c1e2e94c1a23158c52a99a596dff6b90c9960f;357d27f1bbde75deb9f10e383d48b4993ec766c202ebdc0332b503d80e99ed4a;585af1b060540ccf178c6a4e71b1f6a17cb03c8cd14e11040b5ec65986c3c3b6;130022,23;296
2bd216a65322522d1042fe2d6d23b47e92513baa5c94f2868b3189d3162d54d8;57b2bfea50711cb60d641727decb4d9e5d7e1cfe108f328c564a04b9a03054eb;bc4b5f983d9cb3ff6e5d4804f070a18e168bcb0ee8844f9a69bff7101f35b258;5038,65;64
b41e3e671b9a1937b4c9107750845533fc84ff75a3629a590fdfb65912cd2320;87f576cd8dbb42cde589c92ee5b982497bf652b9812ba549d52144753a15e5bd;87a837e894a5547d770634f44b1d822b031f4f123ee2bbb172c4703b07d65fa8;515,24;1
